id,supabase_user_id,user_id,badge_number,name,rank,station,district,designation,phone,email,status,image_url,dataset_provenance,source_import_job_id,source_file,source_row_ref
e04b6ed9-e5da-56ef-8a9f-d629154e089e,,,TN-OFFICER-001209,Tamil Nadu Officer OFFICER-001209,Assistant Superintendent,PERAMBALUR Station,PERAMBALUR,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001209
30835deb-01a7-55de-a7a3-e8ba1f269392,,,TN-OFFICER-001210,Tamil Nadu Officer OFFICER-001210,Assistant Superintendent,COIMBATORE Station,COIMBATORE,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001210
adaec147-0a6c-5c97-a5e1-e152b62840c0,,,TN-OFFICER-001211,Tamil Nadu Officer OFFICER-001211,Sub-Inspector,THE_NILGIRIS Station,THE_NILGIRIS,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001211
31e3ca7c-c4d3-5a0d-94c5-655646ccb971,,,TN-OFFICER-001212,Tamil Nadu Officer OFFICER-001212,Deputy Superintendent,CHENNAI Station,CHENNAI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001212
f9d54438-8b5f-5cca-ad11-2985f5572f8f,,,TN-OFFICER-001213,Tamil Nadu Officer OFFICER-001213,Inspector,THIRUVALLUR Station,THIRUVALLUR,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001213
67907549-d03f-5f90-afe6-d3af1167d738,,,TN-OFFICER-001214,Tamil Nadu Officer OFFICER-001214,Assistant Superintendent,DHARMAPURI Station,DHARMAPURI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001214
8e531b82-b857-547a-8353-ef81102a7114,,,TN-OFFICER-001215,Tamil Nadu Officer OFFICER-001215,Superintendent,DHARMAPURI Station,DHARMAPURI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001215
8703389c-e7f2-59ae-9b92-b49e37029fb6,,,TN-OFFICER-001216,Tamil Nadu Officer OFFICER-001216,Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001216
662131e1-c3d5-538f-bea0-14bd49a34771,,,TN-OFFICER-001217,Tamil Nadu Officer OFFICER-001217,Superintendent,KARUR Station,KARUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001217
7e5ef789-741f-5a8d-bba7-fccdf6027d14,,,TN-OFFICER-001218,Tamil Nadu Officer OFFICER-001218,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001218
23300e63-71a3-5fa2-a4b2-1a30034b97c4,,,TN-OFFICER-001219,Tamil Nadu Officer OFFICER-001219,Assistant Superintendent,ERODE Station,ERODE,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001219
a48ec572-6650-5674-9ee5-4cd8c837d793,,,TN-OFFICER-001220,Tamil Nadu Officer OFFICER-001220,Assistant Superintendent,KANYAKUMARI Station,KANYAKUMARI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001220
f0f34d9f-bc78-5c62-a788-86e54b076943,,,TN-OFFICER-001221,Tamil Nadu Officer OFFICER-001221,Constable,THIRUVARUR Station,THIRUVARUR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001221
03a214ad-0d3d-5f5d-8670-002a32ddde9d,,,TN-OFFICER-001222,Tamil Nadu Officer OFFICER-001222,Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001222
23724f4b-3d4d-5b6d-801e-24d72c662282,,,TN-OFFICER-001223,Tamil Nadu Officer OFFICER-001223,Assistant Superintendent,PERAMBALUR Station,PERAMBALUR,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001223
e162f394-065f-5bc1-8f3b-3ae5a9313c18,,,TN-OFFICER-001224,Tamil Nadu Officer OFFICER-001224,Deputy Superintendent,KUMBAKONAM Station,KUMBAKONAM,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001224
05a0fe5d-03ba-540a-b4b1-2eb7d0201752,,,TN-OFFICER-001225,Tamil Nadu Officer OFFICER-001225,Constable,SALEM Station,SALEM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001225
4299ea59-cec4-54c7-87c4-af8c4f607662,,,TN-OFFICER-001226,Tamil Nadu Officer OFFICER-001226,Assistant Superintendent,ARIYALUR Station,ARIYALUR,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001226
6394c356-c2bc-561d-b908-863fbc63b3a0,,,TN-OFFICER-001227,Tamil Nadu Officer OFFICER-001227,Deputy Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001227
b320eb0c-0ee2-5ecc-bb47-fb60562824d4,,,TN-OFFICER-001228,Tamil Nadu Officer OFFICER-001228,Deputy Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001228
2d821c3e-512b-5fe9-9cd5-8aa0dba65cfd,,,TN-OFFICER-001229,Tamil Nadu Officer OFFICER-001229,Constable,RANIPET Station,RANIPET,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001229
40f0ffc2-dc53-52e5-bd8c-4a3bde65bd74,,,TN-OFFICER-001230,Tamil Nadu Officer OFFICER-001230,Sub-Inspector,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001230
9407a69e-d831-56db-89d8-23a2cbb7c542,,,TN-OFFICER-001231,Tamil Nadu Officer OFFICER-001231,Inspector,MADURAI Station,MADURAI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001231
32f19c42-c33a-52ed-ab18-16b85c199767,,,TN-OFFICER-001232,Tamil Nadu Officer OFFICER-001232,Constable,THIRUVARUR Station,THIRUVARUR,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001232
2b134230-3cc1-505e-ae4d-22b7d9101775,,,TN-OFFICER-001233,Tamil Nadu Officer OFFICER-001233,Superintendent,DHARMAPURI Station,DHARMAPURI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001233
0d3479dd-201b-5a6d-9031-3483cb178fd6,,,TN-OFFICER-001234,Tamil Nadu Officer OFFICER-001234,Superintendent,CHENNAI Station,CHENNAI,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001234
84946417-381c-5521-932a-709911278d1f,,,TN-OFFICER-001235,Tamil Nadu Officer OFFICER-001235,Constable,RANIPET Station,RANIPET,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001235
62bbd1a7-0cff-56b4-bc66-0c846dd65302,,,TN-OFFICER-001236,Tamil Nadu Officer OFFICER-001236,Sub-Inspector,KARUR Station,KARUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001236
2f3d3278-468b-5696-8747-017d829bbb4a,,,TN-OFFICER-001237,Tamil Nadu Officer OFFICER-001237,Sub-Inspector,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001237
abe23c86-e24b-51f6-9935-25d0a1446c13,,,TN-OFFICER-001238,Tamil Nadu Officer OFFICER-001238,Constable,KARUR Station,KARUR,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001238
80940c6c-97b8-5c17-b007-c16277696260,,,TN-OFFICER-001239,Tamil Nadu Officer OFFICER-001239,Sub-Inspector,NAMAKKAL Station,NAMAKKAL,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001239
083e2140-daab-513d-85e9-7e3437a4c792,,,TN-OFFICER-001240,Tamil Nadu Officer OFFICER-001240,Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001240
73f0da0c-c5b5-5e9d-8fa7-586bd3895cfe,,,TN-OFFICER-001241,Tamil Nadu Officer OFFICER-001241,Sub-Inspector,DINDIGUL Station,DINDIGUL,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001241
2e8743a9-1996-51e7-84ea-5c3c79bf0a73,,,TN-OFFICER-001242,Tamil Nadu Officer OFFICER-001242,Sub-Inspector,KUMBAKONAM Station,KUMBAKONAM,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001242
2d5de966-de2d-5345-8827-f3c4a6b8f0db,,,TN-OFFICER-001243,Tamil Nadu Officer OFFICER-001243,Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001243
bc17c7ed-fb56-5894-8217-d4aa00e71a5e,,,TN-OFFICER-001244,Tamil Nadu Officer OFFICER-001244,Inspector,THENI Station,THENI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001244
404a7d06-fbba-5913-9de9-9cf3fa7e2101,,,TN-OFFICER-001245,Tamil Nadu Officer OFFICER-001245,Inspector,DINDIGUL Station,DINDIGUL,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001245
b36c9c74-8a34-58ea-b09b-4e06bb2cf83e,,,TN-OFFICER-001246,Tamil Nadu Officer OFFICER-001246,Inspector,KRISHNAGIRI Station,KRISHNAGIRI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001246
51f139c7-53c8-5f18-8a4f-22bc6cf315d2,,,TN-OFFICER-001247,Tamil Nadu Officer OFFICER-001247,Inspector,MADURAI Station,MADURAI,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001247
d63483a7-e365-509d-aa7b-050f5bd3a00a,,,TN-OFFICER-001248,Tamil Nadu Officer OFFICER-001248,Constable,RANIPET Station,RANIPET,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001248
2c2d94d7-51a6-5ff5-b20f-afd49ce99009,,,TN-OFFICER-001249,Tamil Nadu Officer OFFICER-001249,Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001249
6587a97e-5510-58cf-af14-eaef4ab5b869,,,TN-OFFICER-001250,Tamil Nadu Officer OFFICER-001250,Superintendent,MADURAI Station,MADURAI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001250
4c652039-403d-5492-9647-2999c1c320d6,,,TN-OFFICER-001251,Tamil Nadu Officer OFFICER-001251,Assistant Superintendent,TIRUPPUR Station,TIRUPPUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001251
d762d591-b17e-5b6a-a8e8-f2a65bc3c705,,,TN-OFFICER-001252,Tamil Nadu Officer OFFICER-001252,Constable,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001252
8028c4d3-6511-5677-8e91-a7b23dacd4cc,,,TN-OFFICER-001253,Tamil Nadu Officer OFFICER-001253,Assistant Superintendent,KARUR Station,KARUR,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001253
916b3100-f758-50e9-81b3-86e083089f1a,,,TN-OFFICER-001254,Tamil Nadu Officer OFFICER-001254,Assistant Superintendent,ERODE Station,ERODE,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001254
ef30e6ad-fdd0-5529-ab58-7c26b1663bc3,,,TN-OFFICER-001255,Tamil Nadu Officer OFFICER-001255,Constable,KUMBAKONAM Station,KUMBAKONAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001255
9d16a3f0-22f7-592b-8a10-4aab039a21c2,,,TN-OFFICER-001256,Tamil Nadu Officer OFFICER-001256,Constable,RAMANATHAPURAM Station,RAMANATHAPURAM,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001256
6cba3038-1ef1-5f63-a98d-da9023caa0da,,,TN-OFFICER-001257,Tamil Nadu Officer OFFICER-001257,Superintendent,CHENGALPATTU Station,CHENGALPATTU,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001257
8a805084-9093-51ff-8422-09460cb9d6ca,,,TN-OFFICER-001258,Tamil Nadu Officer OFFICER-001258,Sub-Inspector,MADURAI Station,MADURAI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001258
2229fdf3-dbe2-5305-aa6a-964c7852c128,,,TN-OFFICER-001259,Tamil Nadu Officer OFFICER-001259,Inspector,CHENGALPATTU Station,CHENGALPATTU,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001259
f75896bb-cad0-540b-9347-7df7e4275057,,,TN-OFFICER-001260,Tamil Nadu Officer OFFICER-001260,Sub-Inspector,ERODE Station,ERODE,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001260
2159315c-3e32-5bf1-96dc-08f4d43dbd52,,,TN-OFFICER-001261,Tamil Nadu Officer OFFICER-001261,Constable,THOOTHUKUDI Station,THOOTHUKUDI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001261
94153a43-b06b-5e6b-b612-ea76973761da,,,TN-OFFICER-001262,Tamil Nadu Officer OFFICER-001262,Inspector,TIRUPPUR Station,TIRUPPUR,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001262
a671965c-558f-50be-8da7-d836d67f0e66,,,TN-OFFICER-001263,Tamil Nadu Officer OFFICER-001263,Sub-Inspector,DHARMAPURI Station,DHARMAPURI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001263
6646a278-aa0f-549c-bb13-8c48fe2b2725,,,TN-OFFICER-001264,Tamil Nadu Officer OFFICER-001264,Deputy Superintendent,THENI Station,THENI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001264
bfd52121-7ac4-5dee-b3df-af8b6e29732d,,,TN-OFFICER-001265,Tamil Nadu Officer OFFICER-001265,Inspector,CHENGALPATTU Station,CHENGALPATTU,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001265
d654fb23-8b16-5a92-abd8-f11eca3fa8ce,,,TN-OFFICER-001266,Tamil Nadu Officer OFFICER-001266,Inspector,KALLAKURICHI Station,KALLAKURICHI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001266
7f30cfa9-3b47-561e-a1b8-e6fbd2632b15,,,TN-OFFICER-001267,Tamil Nadu Officer OFFICER-001267,Assistant Superintendent,THOOTHUKUDI Station,THOOTHUKUDI,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001267
86a0f10b-5329-5719-9a18-fe2b2d50aced,,,TN-OFFICER-001268,Tamil Nadu Officer OFFICER-001268,Superintendent,ERODE Station,ERODE,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001268
a3e3ed5f-0bd3-5e6d-ac07-123f78811f53,,,TN-OFFICER-001269,Tamil Nadu Officer OFFICER-001269,Superintendent,MADURAI Station,MADURAI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001269
d992d63e-31ef-5455-a05b-0759daa835c9,,,TN-OFFICER-001270,Tamil Nadu Officer OFFICER-001270,Inspector,THE_NILGIRIS Station,THE_NILGIRIS,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001270
89239c40-8de4-5ee3-bdfd-404a2f48582e,,,TN-OFFICER-001271,Tamil Nadu Officer OFFICER-001271,Superintendent,TIRUPPUR Station,TIRUPPUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001271
1c46257c-8345-5f0d-9ac8-bd4cb4a47c27,,,TN-OFFICER-001272,Tamil Nadu Officer OFFICER-001272,Deputy Superintendent,TIRUPPUR Station,TIRUPPUR,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001272
d569284e-f89a-593e-8c92-5732f2144ebe,,,TN-OFFICER-001273,Tamil Nadu Officer OFFICER-001273,Constable,TIRUNELVELI Station,TIRUNELVELI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001273
18ed0315-1169-5d02-b40b-8bd3f1aed7c1,,,TN-OFFICER-001274,Tamil Nadu Officer OFFICER-001274,Constable,KANYAKUMARI Station,KANYAKUMARI,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001274
553a9382-5179-5351-ac7e-eba6c5d1cbe6,,,TN-OFFICER-001275,Tamil Nadu Officer OFFICER-001275,Superintendent,CHENNAI Station,CHENNAI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001275
ea7c58d0-5ae7-5cc6-b990-f251dc89db18,,,TN-OFFICER-001276,Tamil Nadu Officer OFFICER-001276,Deputy Superintendent,SALEM Station,SALEM,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001276
b48e3163-c28c-5fe0-8751-468713c147ad,,,TN-OFFICER-001277,Tamil Nadu Officer OFFICER-001277,Assistant Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001277
9762028a-420c-5a32-ab2f-010209002581,,,TN-OFFICER-001278,Tamil Nadu Officer OFFICER-001278,Deputy Superintendent,THENI Station,THENI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001278
4c085906-1c0d-504e-9805-c9305d058319,,,TN-OFFICER-001279,Tamil Nadu Officer OFFICER-001279,Sub-Inspector,MAYILADUTHURAI Station,MAYILADUTHURAI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001279
c6065c86-5453-5b12-8017-6374cdd9a749,,,TN-OFFICER-001280,Tamil Nadu Officer OFFICER-001280,Sub-Inspector,KANCHEEPURAM Station,KANCHEEPURAM,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001280
a688502c-7adc-5968-a4b7-660840858652,,,TN-OFFICER-001281,Tamil Nadu Officer OFFICER-001281,Inspector,RANIPET Station,RANIPET,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001281
c115f644-3483-59aa-ad0c-119b0673950f,,,TN-OFFICER-001282,Tamil Nadu Officer OFFICER-001282,Constable,THIRUVARUR Station,THIRUVARUR,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001282
6b452f26-774c-58d4-aade-0ba7cff235a5,,,TN-OFFICER-001283,Tamil Nadu Officer OFFICER-001283,Constable,ERODE Station,ERODE,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001283
691e8fa7-534c-5d2b-922e-290646702b67,,,TN-OFFICER-001284,Tamil Nadu Officer OFFICER-001284,Superintendent,DHARMAPURI Station,DHARMAPURI,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001284
8cc65790-403a-5c94-8456-2488f1b4153d,,,TN-OFFICER-001285,Tamil Nadu Officer OFFICER-001285,Deputy Superintendent,SIVAGANGA Station,SIVAGANGA,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001285
fb3536d5-fcb1-5572-b98a-d9d3b20dd35b,,,TN-OFFICER-001286,Tamil Nadu Officer OFFICER-001286,Assistant Superintendent,MAYILADUTHURAI Station,MAYILADUTHURAI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001286
602b299d-b1d5-527d-9711-52be6b916e17,,,TN-OFFICER-001287,Tamil Nadu Officer OFFICER-001287,Constable,NAMAKKAL Station,NAMAKKAL,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001287
55d22f2c-b289-5589-aa09-d1f65923fb18,,,TN-OFFICER-001288,Tamil Nadu Officer OFFICER-001288,Deputy Superintendent,RANIPET Station,RANIPET,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001288
6a99f1e1-d294-5d67-97fe-c10bab3f9403,,,TN-OFFICER-001289,Tamil Nadu Officer OFFICER-001289,Constable,NAGAPATTINAM Station,NAGAPATTINAM,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001289
2b5e4823-e131-55dc-8ea6-a8bf55b035bb,,,TN-OFFICER-001290,Tamil Nadu Officer OFFICER-001290,Assistant Superintendent,KUMBAKONAM Station,KUMBAKONAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001290
181ae7de-5068-5c41-b942-ab5b71c16d66,,,TN-OFFICER-001291,Tamil Nadu Officer OFFICER-001291,Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001291
56f1fed9-2052-5213-9045-bf8b16fed6bc,,,TN-OFFICER-001292,Tamil Nadu Officer OFFICER-001292,Assistant Superintendent,THOOTHUKUDI Station,THOOTHUKUDI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001292
7b445f93-2430-5f0f-9981-9bf043d74343,,,TN-OFFICER-001293,Tamil Nadu Officer OFFICER-001293,Sub-Inspector,MAYILADUTHURAI Station,MAYILADUTHURAI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001293
6d0e16d7-6817-53b7-aab1-9d98fadde258,,,TN-OFFICER-001294,Tamil Nadu Officer OFFICER-001294,Constable,THE_NILGIRIS Station,THE_NILGIRIS,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001294
ac490198-6d8a-5dd0-8b36-775165940be5,,,TN-OFFICER-001295,Tamil Nadu Officer OFFICER-001295,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001295
0fadf6e1-a004-5b04-aa4e-ec5f8180bfa7,,,TN-OFFICER-001296,Tamil Nadu Officer OFFICER-001296,Assistant Superintendent,THIRUVARUR Station,THIRUVARUR,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001296
c74fac38-565d-5887-9d29-a616bf02bd86,,,TN-OFFICER-001297,Tamil Nadu Officer OFFICER-001297,Constable,RAMESWARAM Station,RAMESWARAM,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001297
0b17dfc5-9f68-559b-a8ec-fb146e97d9ed,,,TN-OFFICER-001298,Tamil Nadu Officer OFFICER-001298,Sub-Inspector,KANCHEEPURAM Station,KANCHEEPURAM,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001298
8e8ea354-b15d-532c-9f30-ff0fc4ef98d5,,,TN-OFFICER-001299,Tamil Nadu Officer OFFICER-001299,Sub-Inspector,KANCHEEPURAM Station,KANCHEEPURAM,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001299
0ff5ce72-a779-5612-8144-13fdc5ba598b,,,TN-OFFICER-001300,Tamil Nadu Officer OFFICER-001300,Assistant Superintendent,KANYAKUMARI Station,KANYAKUMARI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001300
ccc20531-2095-5dc8-a668-ae1de41038ee,,,TN-OFFICER-001301,Tamil Nadu Officer OFFICER-001301,Constable,THIRUVARUR Station,THIRUVARUR,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001301
0750004c-7be1-589a-adb3-6e581e93d961,,,TN-OFFICER-001302,Tamil Nadu Officer OFFICER-001302,Assistant Superintendent,TIRUPPUR Station,TIRUPPUR,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001302
efb0da19-641c-5cfd-aa49-e746bdf8fbd5,,,TN-OFFICER-001303,Tamil Nadu Officer OFFICER-001303,Assistant Superintendent,KANYAKUMARI Station,KANYAKUMARI,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001303
aafc3409-e1d4-5001-9007-612e62d48c88,,,TN-OFFICER-001304,Tamil Nadu Officer OFFICER-001304,Constable,KUMBAKONAM Station,KUMBAKONAM,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-001304
